Turbine ID,Temperature_Class_One_Week_Before,Average Pressure Score
3307.000000,"2. Cool ( 7c - 14c)",9.384615
3308.000000,"4. Hot  (20c and over)",9.769231
3309.000000,"1. Cold (under 7c)",24.538462
3310.000000,"1. Cold (under 7c)",24.538462
3311.000000,"4. Hot  (20c and over)",12.461538
3312.000000,"2. Cool ( 7c - 14c)",12.384615
3313.000000,"1. Cold (under 7c)",12.000000
3314.000000,"2. Cool ( 7c - 14c)",17.692308
3315.000000,"2. Cool ( 7c - 14c)",12.384615
3316.000000,"1. Cold (under 7c)",24.538462
3317.000000,"2. Cool ( 7c - 14c)",17.384615
3318.000000,"4. Hot  (20c and over)",18.461538
3319.000000,"2. Cool ( 7c - 14c)",12.384615
3320.000000,"4. Hot  (20c and over)",12.461538
3321.000000,"1. Cold (under 7c)",18.769231
3322.000000,"4. Hot  (20c and over)",8.615385
3323.000000,"4. Hot  (20c and over)",19.769231
3324.000000,"1. Cold (under 7c)",24.538462
3325.000000,"4. Hot  (20c and over)",16.769231
3326.000000,"1. Cold (under 7c)",12.000000
3327.000000,"2. Cool ( 7c - 14c)",17.384615
3328.000000,"4. Hot  (20c and over)",18.461538
3329.000000,"2. Cool ( 7c - 14c)",17.384615
3330.000000,"1. Cold (under 7c)",12.538462
3331.000000,"4. Hot  (20c and over)",19.769231
3332.000000,"2. Cool ( 7c - 14c)",17.692308
3333.000000,"2. Cool ( 7c - 14c)",14.846154
3334.000000,"4. Hot  (20c and over)",16.769231
3335.000000,"3. (Warm 15c- 19c)",21.769231
3336.000000,"2. Cool ( 7c - 14c)",17.384615
3337.000000,"1. Cold (under 7c)",12.000000
3338.000000,"1. Cold (under 7c)",17.538462
3339.000000,"2. Cool ( 7c - 14c)",12.384615
3340.000000,"1. Cold (under 7c)",20.615385
3341.000000,"1. Cold (under 7c)",20.615385
3342.000000,"4. Hot  (20c and over)",18.461538
3343.000000,"1. Cold (under 7c)",20.615385
3344.000000,"1. Cold (under 7c)",20.615385
3345.000000,"1. Cold (under 7c)",29.769231
3346.000000,"2. Cool ( 7c - 14c)",17.692308
3347.000000,"1. Cold (under 7c)",18.000000
3348.000000,"1. Cold (under 7c)",18.000000
3349.000000,"2. Cool ( 7c - 14c)",17.384615
3350.000000,"2. Cool ( 7c - 14c)",14.846154
3351.000000,"1. Cold (under 7c)",17.538462
3352.000000,"2. Cool ( 7c - 14c)",17.384615
3353.000000,"3. (Warm 15c- 19c)",21.769231
3354.000000,"4. Hot  (20c and over)",18.461538
3355.000000,"1. Cold (under 7c)",18.769231
3356.000000,"2. Cool ( 7c - 14c)",7.615385
3357.000000,"4. Hot  (20c and over)",12.461538
3358.000000,"4. Hot  (20c and over)",8.615385
3359.000000,"1. Cold (under 7c)",24.538462
3360.000000,"4. Hot  (20c and over)",12.461538
3361.000000,"1. Cold (under 7c)",12.538462
3362.000000,"2. Cool ( 7c - 14c)",17.384615
3363.000000,"1. Cold (under 7c)",29.769231
3364.000000,"2. Cool ( 7c - 14c)",7.615385
3365.000000,"1. Cold (under 7c)",17.538462
3366.000000,"1. Cold (under 7c)",18.000000
3367.000000,"1. Cold (under 7c)",29.769231
3368.000000,"4. Hot  (20c and over)",12.461538
3369.000000,"1. Cold (under 7c)",29.769231
3370.000000,"4. Hot  (20c and over)",8.615385
3371.000000,"4. Hot  (20c and over)",18.461538
3372.000000,"1. Cold (under 7c)",12.000000
3373.000000,"2. Cool ( 7c - 14c)",17.692308
3374.000000,"1. Cold (under 7c)",12.538462
3375.000000,"4. Hot  (20c and over)",18.461538
3376.000000,"2. Cool ( 7c - 14c)",17.384615
3377.000000,"1. Cold (under 7c)",20.615385
3378.000000,"1. Cold (under 7c)",12.538462
3379.000000,"4. Hot  (20c and over)",16.769231
3380.000000,"2. Cool ( 7c - 14c)",9.384615
3381.000000,"2. Cool ( 7c - 14c)",7.615385
3382.000000,"2. Cool ( 7c - 14c)",9.384615
3383.000000,"2. Cool ( 7c - 14c)",12.384615
3384.000000,"1. Cold (under 7c)",12.000000
3385.000000,"2. Cool ( 7c - 14c)",17.692308
3386.000000,"1. Cold (under 7c)",12.538462
3387.000000,"1. Cold (under 7c)",20.615385
3388.000000,"1. Cold (under 7c)",18.000000
3389.000000,"1. Cold (under 7c)",24.538462
3390.000000,"2. Cool ( 7c - 14c)",9.384615
3391.000000,"4. Hot  (20c and over)",12.461538
3392.000000,"1. Cold (under 7c)",18.769231
3393.000000,"4. Hot  (20c and over)",18.461538
3394.000000,"2. Cool ( 7c - 14c)",17.384615
3395.000000,"4. Hot  (20c and over)",18.461538
3396.000000,"2. Cool ( 7c - 14c)",7.615385
3397.000000,"1. Cold (under 7c)",17.538462
3398.000000,"4. Hot  (20c and over)",18.461538
3399.000000,"4. Hot  (20c and over)",18.461538
3400.000000,"4. Hot  (20c and over)",18.461538
3401.000000,"1. Cold (under 7c)",18.769231
3402.000000,"2. Cool ( 7c - 14c)",14.846154
3403.000000,"2. Cool ( 7c - 14c)",17.384615
3404.000000,"1. Cold (under 7c)",20.615385
3405.000000,"2. Cool ( 7c - 14c)",17.692308
3406.000000,"2. Cool ( 7c - 14c)",17.384615
3407.000000,"1. Cold (under 7c)",20.615385
3408.000000,"4. Hot  (20c and over)",16.769231
3409.000000,"2. Cool ( 7c - 14c)",9.384615
3410.000000,"2. Cool ( 7c - 14c)",17.384615
3411.000000,"1. Cold (under 7c)",29.769231
3412.000000,"4. Hot  (20c and over)",18.461538
3413.000000,"4. Hot  (20c and over)",8.615385
3414.000000,"1. Cold (under 7c)",20.615385
3415.000000,"4. Hot  (20c and over)",8.615385
3416.000000,"1. Cold (under 7c)",17.538462
3417.000000,"2. Cool ( 7c - 14c)",14.846154
3418.000000,"2. Cool ( 7c - 14c)",14.846154
3419.000000,"2. Cool ( 7c - 14c)",12.384615
3420.000000,"3. (Warm 15c- 19c)",21.769231
3421.000000,"2. Cool ( 7c - 14c)",7.615385
3422.000000,"2. Cool ( 7c - 14c)",17.384615
3423.000000,"1. Cold (under 7c)",12.000000
3424.000000,"2. Cool ( 7c - 14c)",17.384615
3425.000000,"1. Cold (under 7c)",12.538462
3426.000000,"4. Hot  (20c and over)",18.461538
3427.000000,"3. (Warm 15c- 19c)",21.769231
3428.000000,"1. Cold (under 7c)",17.538462
3429.000000,"1. Cold (under 7c)",24.538462
3430.000000,"2. Cool ( 7c - 14c)",17.692308
3431.000000,"1. Cold (under 7c)",20.615385
3432.000000,"4. Hot  (20c and over)",9.769231
3433.000000,"2. Cool ( 7c - 14c)",7.615385
3434.000000,"2. Cool ( 7c - 14c)",17.692308
3435.000000,"2. Cool ( 7c - 14c)",17.384615
3436.000000,"4. Hot  (20c and over)",9.769231
3437.000000,"1. Cold (under 7c)",18.000000
3438.000000,"2. Cool ( 7c - 14c)",14.846154
3439.000000,"1. Cold (under 7c)",12.538462
3440.000000,"1. Cold (under 7c)",24.538462
3441.000000,"2. Cool ( 7c - 14c)",17.692308
3442.000000,"1. Cold (under 7c)",20.615385
3443.000000,"4. Hot  (20c and over)",8.615385
3444.000000,"2. Cool ( 7c - 14c)",7.615385
3445.000000,"4. Hot  (20c and over)",18.461538
3446.000000,"4. Hot  (20c and over)",16.769231
3447.000000,"4. Hot  (20c and over)",12.461538
3448.000000,"1. Cold (under 7c)",17.538462
3449.000000,"1. Cold (under 7c)",20.615385
3450.000000,"1. Cold (under 7c)",20.615385
3451.000000,"1. Cold (under 7c)",12.538462
3452.000000,"1. Cold (under 7c)",12.538462
3453.000000,"4. Hot  (20c and over)",12.461538
3454.000000,"2. Cool ( 7c - 14c)",14.846154
3455.000000,"2. Cool ( 7c - 14c)",14.846154
3456.000000,"1. Cold (under 7c)",12.538462
3457.000000,"4. Hot  (20c and over)",18.461538
3458.000000,"2. Cool ( 7c - 14c)",17.692308
3459.000000,"1. Cold (under 7c)",24.538462
3460.000000,"1. Cold (under 7c)",12.538462
3461.000000,"2. Cool ( 7c - 14c)",17.692308
3462.000000,"4. Hot  (20c and over)",18.461538
3463.000000,"1. Cold (under 7c)",12.000000
3464.000000,"1. Cold (under 7c)",18.769231
3465.000000,"2. Cool ( 7c - 14c)",17.692308
3466.000000,"1. Cold (under 7c)",18.769231
3467.000000,"1. Cold (under 7c)",18.769231
3468.000000,"2. Cool ( 7c - 14c)",7.615385
3469.000000,"4. Hot  (20c and over)",8.615385
3470.000000,"2. Cool ( 7c - 14c)",9.384615
3471.000000,"4. Hot  (20c and over)",8.615385
3472.000000,"2. Cool ( 7c - 14c)",17.384615
3473.000000,"4. Hot  (20c and over)",16.769231
3474.000000,"4. Hot  (20c and over)",18.461538
3475.000000,"1. Cold (under 7c)",12.000000
3476.000000,"2. Cool ( 7c - 14c)",7.615385
3477.000000,"1. Cold (under 7c)",12.000000
3478.000000,"1. Cold (under 7c)",20.615385
3479.000000,"1. Cold (under 7c)",24.538462
3480.000000,"4. Hot  (20c and over)",19.769231
3481.000000,"1. Cold (under 7c)",12.000000
3482.000000,"4. Hot  (20c and over)",12.461538
3483.000000,"2. Cool ( 7c - 14c)",14.846154
3484.000000,"1. Cold (under 7c)",12.538462
3485.000000,"1. Cold (under 7c)",17.538462
3486.000000,"4. Hot  (20c and over)",18.461538
3487.000000,"1. Cold (under 7c)",12.000000
3488.000000,"4. Hot  (20c and over)",16.769231
3489.000000,"4. Hot  (20c and over)",8.615385
3490.000000,"2. Cool ( 7c - 14c)",7.615385
3491.000000,"1. Cold (under 7c)",20.615385
3492.000000,"1. Cold (under 7c)",20.615385
3493.000000,"2. Cool ( 7c - 14c)",17.692308
3494.000000,"2. Cool ( 7c - 14c)",14.846154
3495.000000,"1. Cold (under 7c)",18.769231
3496.000000,"1. Cold (under 7c)",17.538462
3497.000000,"4. Hot  (20c and over)",9.769231
3498.000000,"1. Cold (under 7c)",20.615385
3499.000000,"4. Hot  (20c and over)",8.615385
3500.000000,"4. Hot  (20c and over)",12.461538
3501.000000,"1. Cold (under 7c)",18.769231
3502.000000,"2. Cool ( 7c - 14c)",9.384615
3503.000000,"4. Hot  (20c and over)",12.461538
3504.000000,"1. Cold (under 7c)",12.000000
3505.000000,"1. Cold (under 7c)",17.538462
3506.000000,"3. (Warm 15c- 19c)",21.769231
3507.000000,"2. Cool ( 7c - 14c)",9.384615
3508.000000,"3. (Warm 15c- 19c)",21.769231
3509.000000,"2. Cool ( 7c - 14c)",12.384615
3510.000000,"4. Hot  (20c and over)",16.769231
3511.000000,"2. Cool ( 7c - 14c)",14.846154
3512.000000,"1. Cold (under 7c)",12.538462
3513.000000,"1. Cold (under 7c)",12.538462
3514.000000,"4. Hot  (20c and over)",8.615385
3515.000000,"4. Hot  (20c and over)",8.615385
3516.000000,"2. Cool ( 7c - 14c)",12.384615
3517.000000,"1. Cold (under 7c)",29.769231
3518.000000,"4. Hot  (20c and over)",16.769231
3519.000000,"1. Cold (under 7c)",20.615385
3520.000000,"2. Cool ( 7c - 14c)",14.846154
3521.000000,"4. Hot  (20c and over)",19.769231
3522.000000,"1. Cold (under 7c)",17.538462
3523.000000,"1. Cold (under 7c)",29.769231
3524.000000,"4. Hot  (20c and over)",19.769231
3525.000000,"4. Hot  (20c and over)",8.615385
3526.000000,"2. Cool ( 7c - 14c)",17.384615
3527.000000,"2. Cool ( 7c - 14c)",17.692308
3528.000000,"2. Cool ( 7c - 14c)",17.384615
3529.000000,"4. Hot  (20c and over)",8.615385
3530.000000,"1. Cold (under 7c)",12.538462
3531.000000,"4. Hot  (20c and over)",18.461538
3532.000000,"4. Hot  (20c and over)",19.769231
3533.000000,"1. Cold (under 7c)",18.769231
3534.000000,"2. Cool ( 7c - 14c)",14.846154
3535.000000,"1. Cold (under 7c)",18.769231
3536.000000,"4. Hot  (20c and over)",19.769231
3537.000000,"1. Cold (under 7c)",12.000000
3538.000000,"2. Cool ( 7c - 14c)",7.615385
3539.000000,"4. Hot  (20c and over)",12.461538
3540.000000,"1. Cold (under 7c)",18.769231
3541.000000,"4. Hot  (20c and over)",9.769231
3542.000000,"1. Cold (under 7c)",18.000000
3543.000000,"4. Hot  (20c and over)",8.615385
3544.000000,"1. Cold (under 7c)",12.000000
3545.000000,"1. Cold (under 7c)",12.000000
3546.000000,"1. Cold (under 7c)",29.769231
3547.000000,"1. Cold (under 7c)",12.538462
3548.000000,"1. Cold (under 7c)",18.769231
3549.000000,"4. Hot  (20c and over)",19.769231
3550.000000,"4. Hot  (20c and over)",16.769231
3551.000000,"2. Cool ( 7c - 14c)",17.692308
3552.000000,"1. Cold (under 7c)",18.000000
3553.000000,"2. Cool ( 7c - 14c)",7.615385
3554.000000,"3. (Warm 15c- 19c)",21.769231
3555.000000,"4. Hot  (20c and over)",9.769231
3556.000000,"1. Cold (under 7c)",18.000000
3557.000000,"1. Cold (under 7c)",18.000000
3558.000000,"4. Hot  (20c and over)",12.461538
3559.000000,"2. Cool ( 7c - 14c)",17.384615
3560.000000,"4. Hot  (20c and over)",8.615385
3561.000000,"2. Cool ( 7c - 14c)",12.384615
3562.000000,"4. Hot  (20c and over)",18.461538
3563.000000,"2. Cool ( 7c - 14c)",14.846154
3564.000000,"1. Cold (under 7c)",17.538462
3565.000000,"1. Cold (under 7c)",17.538462
3566.000000,"2. Cool ( 7c - 14c)",14.846154
3567.000000,"4. Hot  (20c and over)",16.769231
3568.000000,"1. Cold (under 7c)",12.000000
3569.000000,"1. Cold (under 7c)",29.769231
3570.000000,"2. Cool ( 7c - 14c)",14.846154
3571.000000,"1. Cold (under 7c)",18.769231
3572.000000,"4. Hot  (20c and over)",8.615385
3573.000000,"4. Hot  (20c and over)",12.461538
3574.000000,"4. Hot  (20c and over)",8.615385
3575.000000,"4. Hot  (20c and over)",8.615385
3576.000000,"1. Cold (under 7c)",12.000000
3577.000000,"4. Hot  (20c and over)",9.769231
3578.000000,"1. Cold (under 7c)",17.538462
3579.000000,"1. Cold (under 7c)",20.615385
3580.000000,"4. Hot  (20c and over)",16.769231
3581.000000,"2. Cool ( 7c - 14c)",17.692308
3582.000000,"1. Cold (under 7c)",20.615385
3583.000000,"4. Hot  (20c and over)",8.615385
3584.000000,"3. (Warm 15c- 19c)",21.769231
3585.000000,"1. Cold (under 7c)",12.000000
3586.000000,"1. Cold (under 7c)",20.615385
3587.000000,"4. Hot  (20c and over)",9.769231
3588.000000,"1. Cold (under 7c)",17.538462
3589.000000,"1. Cold (under 7c)",19.769231
3590.000000,"4. Hot  (20c and over)",16.076923
3591.000000,"2. Cool ( 7c - 14c)",10.384615
3592.000000,"2. Cool ( 7c - 14c)",11.230769
3593.000000,"3. (Warm 15c- 19c)",13.769231
3594.000000,"1. Cold (under 7c)",8.692308
3595.000000,"4. Hot  (20c and over)",16.076923
3596.000000,"4. Hot  (20c and over)",7.230769
3597.000000,"3. (Warm 15c- 19c)",16.384615
3598.000000,"3. (Warm 15c- 19c)",16.384615
3599.000000,"2. Cool ( 7c - 14c)",10.076923
3600.000000,"1. Cold (under 7c)",9.769231
3601.000000,"1. Cold (under 7c)",19.769231
3602.000000,"1. Cold (under 7c)",8.692308
3603.000000,"1. Cold (under 7c)",26.384615
3604.000000,"1. Cold (under 7c)",13.846154
3605.000000,"1. Cold (under 7c)",13.846154
3606.000000,"2. Cool ( 7c - 14c)",11.230769
3607.000000,"4. Hot  (20c and over)",13.230769
3608.000000,"2. Cool ( 7c - 14c)",10.076923
3609.000000,"2. Cool ( 7c - 14c)",13.769231
3610.000000,"1. Cold (under 7c)",9.769231
3611.000000,"4. Hot  (20c and over)",7.230769
3612.000000,"1. Cold (under 7c)",8.692308
3613.000000,"4. Hot  (20c and over)",13.230769
3614.000000,"4. Hot  (20c and over)",16.076923
3615.000000,"4. Hot  (20c and over)",9.923077
3616.000000,"1. Cold (under 7c)",13.846154
3617.000000,"2. Cool ( 7c - 14c)",10.076923
3618.000000,"1. Cold (under 7c)",18.461538
3619.000000,"2. Cool ( 7c - 14c)",16.538462
3620.000000,"4. Hot  (20c and over)",17.846154
3621.000000,"1. Cold (under 7c)",24.153846
3622.000000,"1. Cold (under 7c)",19.769231
3623.000000,"1. Cold (under 7c)",24.153846
3624.000000,"3. (Warm 15c- 19c)",13.769231
3625.000000,"1. Cold (under 7c)",26.384615
3626.000000,"1. Cold (under 7c)",26.384615
3627.000000,"2. Cool ( 7c - 14c)",15.769231
3628.000000,"1. Cold (under 7c)",8.692308
3629.000000,"1. Cold (under 7c)",18.461538
3630.000000,"4. Hot  (20c and over)",9.923077
3631.000000,"1. Cold (under 7c)",26.384615
3632.000000,"3. (Warm 15c- 19c)",13.769231
3633.000000,"4. Hot  (20c and over)",13.230769
3634.000000,"1. Cold (under 7c)",18.461538
3635.000000,"2. Cool ( 7c - 14c)",16.692308
3636.000000,"2. Cool ( 7c - 14c)",16.692308
3637.000000,"3. (Warm 15c- 19c)",13.769231
3638.000000,"4. Hot  (20c and over)",7.230769
3639.000000,"4. Hot  (20c and over)",7.230769
3640.000000,"3. (Warm 15c- 19c)",13.769231
3641.000000,"4. Hot  (20c and over)",16.076923
3642.000000,"2. Cool ( 7c - 14c)",15.769231
3643.000000,"4. Hot  (20c and over)",17.846154
3644.000000,"1. Cold (under 7c)",13.846154
3645.000000,"1. Cold (under 7c)",26.384615
3646.000000,"4. Hot  (20c and over)",16.076923
3647.000000,"1. Cold (under 7c)",26.384615
3648.000000,"1. Cold (under 7c)",24.153846
3649.000000,"3. (Warm 15c- 19c)",16.384615
3650.000000,"1. Cold (under 7c)",26.384615
3651.000000,"3. (Warm 15c- 19c)",13.769231
3652.000000,"2. Cool ( 7c - 14c)",10.384615
3653.000000,"1. Cold (under 7c)",8.692308
3654.000000,"2. Cool ( 7c - 14c)",16.692308
3655.000000,"4. Hot  (20c and over)",16.076923
3656.000000,"4. Hot  (20c and over)",16.076923
3657.000000,"2. Cool ( 7c - 14c)",11.230769
3658.000000,"1. Cold (under 7c)",24.153846
3659.000000,"3. (Warm 15c- 19c)",13.769231
3660.000000,"1. Cold (under 7c)",9.769231
